id,en_correct,zh_correct,en_char_len,zh_char_len,qwen3-8b_en_tokens,qwen3-8b_zh_tokens,qwen3-8b_ratio,deepseek-v3_en_tokens,deepseek-v3_zh_tokens,deepseek-v3_ratio,seed-coder-8b_en_tokens,seed-coder-8b_zh_tokens,seed-coder-8b_ratio
gsm8k_test_000484,1,1,472,237,157,139,0.8853503184713376,143,115,0.8041958041958042,164,139,0.8475609756097561
gsm8k_test_000485,1,1,351,161,119,102,0.8571428571428571,104,79,0.7596153846153846,130,108,0.8307692307692308
gsm8k_test_000486,1,1,499,211,159,128,0.8050314465408805,153,106,0.6928104575163399,166,127,0.7650602409638554
gsm8k_test_000487,1,1,835,442,285,279,0.9789473684210527,255,249,0.9764705882352941,285,266,0.9333333333333333
gsm8k_test_000488,1,1,431,242,149,142,0.9530201342281879,137,132,0.9635036496350365,153,144,0.9411764705882353
gsm8k_test_000489,1,1,320,297,107,171,1.5981308411214954,96,147,1.53125,112,172,1.5357142857142858
gsm8k_test_000490,1,1,210,140,67,81,1.208955223880597,64,75,1.171875,73,91,1.2465753424657535
gsm8k_test_000491,1,1,308,208,102,124,1.2156862745098038,94,110,1.1702127659574468,107,126,1.1775700934579438
gsm8k_test_000492,1,1,361,135,106,83,0.7830188679245284,104,78,0.75,113,86,0.7610619469026548
gsm8k_test_000493,1,1,521,433,188,290,1.5425531914893618,177,268,1.5141242937853108,200,283,1.415
gsm8k_test_000494,0,0,1099,600,343,444,1.2944606413994169,328,384,1.170731707317073,368,447,1.2146739130434783
gsm8k_test_000495,1,1,490,207,151,112,0.7417218543046358,142,101,0.7112676056338029,159,115,0.7232704402515723
gsm8k_test_000496,1,1,547,303,173,184,1.0635838150289016,161,151,0.937888198757764,182,180,0.989010989010989
gsm8k_test_000497,1,1,527,230,165,138,0.8363636363636363,153,113,0.738562091503268,170,142,0.8352941176470589
gsm8k_test_000498,1,1,498,262,154,181,1.1753246753246753,142,154,1.0845070422535212,157,171,1.089171974522293
gsm8k_test_000499,1,1,448,363,183,239,1.3060109289617485,160,193,1.20625,199,243,1.221105527638191
gsm8k_test_000500,1,1,715,588,252,350,1.3888888888888888,234,311,1.329059829059829,269,355,1.3197026022304832
gsm8k_test_000501,1,1,285,257,118,154,1.305084745762712,112,137,1.2232142857142858,122,158,1.2950819672131149
gsm8k_test_000502,1,1,365,251,127,146,1.1496062992125984,121,138,1.140495867768595,135,155,1.1481481481481481
gsm8k_test_000503,0,1,645,254,216,169,0.7824074074074074,208,146,0.7019230769230769,226,164,0.7256637168141593
gsm8k_test_000504,1,1,621,288,214,198,0.9252336448598131,205,182,0.8878048780487805,227,191,0.8414096916299559
gsm8k_test_000505,0,1,715,630,255,431,1.6901960784313725,229,377,1.6462882096069869,262,419,1.599236641221374
gsm8k_test_000506,1,0,533,147,182,94,0.5164835164835165,166,85,0.5120481927710844,190,96,0.5052631578947369
gsm8k_test_000507,1,1,832,326,279,201,0.7204301075268817,253,169,0.6679841897233202,296,200,0.6756756756756757
gsm8k_test_000508,1,1,886,357,292,239,0.8184931506849316,264,212,0.803030303030303,306,237,0.7745098039215687
gsm8k_test_000509,1,1,696,188,222,102,0.4594594594594595,211,99,0.46919431279620855,235,114,0.4851063829787234
gsm8k_test_000510,0,1,660,691,251,538,2.143426294820717,201,466,2.318407960199005,258,546,2.116279069767442
gsm8k_test_000511,1,1,186,157,79,95,1.2025316455696202,65,73,1.123076923076923,83,101,1.216867469879518
gsm8k_test_000512,1,1,401,178,126,118,0.9365079365079365,117,97,0.8290598290598291,134,116,0.8656716417910447
gsm8k_test_000513,1,1,502,275,217,182,0.8387096774193549,169,134,0.7928994082840237,221,182,0.8235294117647058
gsm8k_test_000514,1,1,401,231,181,165,0.9116022099447514,144,120,0.8333333333333334,187,164,0.8770053475935828
gsm8k_test_000515,0,0,754,396,242,263,1.0867768595041323,219,223,1.0182648401826484,259,251,0.9691119691119691
gsm8k_test_000516,1,1,365,281,110,166,1.509090909090909,103,145,1.4077669902912622,119,167,1.403361344537815
gsm8k_test_000517,1,1,539,240,163,139,0.852760736196319,152,114,0.75,175,138,0.7885714285714286
gsm8k_test_000518,1,1,580,303,220,193,0.8772727272727273,198,158,0.797979797979798,225,194,0.8622222222222222
gsm8k_test_000519,1,0,469,661,154,391,2.538961038961039,140,339,2.4214285714285713,169,388,2.2958579881656807
gsm8k_test_000520,1,1,441,242,154,158,1.025974025974026,150,144,0.96,162,158,0.9753086419753086
gsm8k_test_000521,1,1,748,278,223,196,0.8789237668161435,206,162,0.7864077669902912,236,197,0.8347457627118644
gsm8k_test_000522,1,1,624,265,203,180,0.8866995073891626,192,158,0.8229166666666666,212,180,0.8490566037735849
gsm8k_test_000523,1,1,444,182,145,120,0.8275862068965517,133,105,0.7894736842105263,155,122,0.7870967741935484
gsm8k_test_000524,1,0,646,258,210,185,0.8809523809523809,195,172,0.882051282051282,210,168,0.8
gsm8k_test_000525,1,1,940,255,279,162,0.5806451612903226,259,140,0.5405405405405406,284,155,0.545774647887324
gsm8k_test_000526,1,1,517,496,167,315,1.8862275449101797,149,263,1.7651006711409396,175,299,1.7085714285714286
gsm8k_test_000527,1,1,758,400,248,246,0.9919354838709677,232,219,0.9439655172413793,260,251,0.9653846153846154
gsm8k_test_000528,1,1,660,544,257,365,1.4202334630350195,236,315,1.3347457627118644,271,363,1.3394833948339484
gsm8k_test_000529,1,1,721,364,225,206,0.9155555555555556,208,179,0.8605769230769231,240,219,0.9125
gsm8k_test_000530,0,1,598,454,187,274,1.46524064171123,172,251,1.4593023255813953,200,265,1.325
gsm8k_test_000531,1,1,549,315,188,189,1.0053191489361701,168,167,0.9940476190476191,196,193,0.9846938775510204
gsm8k_test_000532,1,1,934,517,371,328,0.8840970350404312,339,271,0.799410029498525,392,340,0.8673469387755102
gsm8k_test_000533,1,1,774,494,277,289,1.0433212996389891,239,243,1.0167364016736402,287,300,1.0452961672473868
gsm8k_test_000534,0,1,860,386,252,241,0.9563492063492064,226,205,0.9070796460176991,261,251,0.9616858237547893
gsm8k_test_000535,1,1,460,287,157,172,1.0955414012738853,156,156,1.0,169,174,1.029585798816568
gsm8k_test_000536,1,1,297,195,110,112,1.018181818181818,106,107,1.009433962264151,116,112,0.9655172413793104
gsm8k_test_000537,1,1,425,258,145,154,1.0620689655172413,135,137,1.0148148148148148,156,159,1.0192307692307692
gsm8k_test_000538,1,1,391,176,119,114,0.957983193277311,107,93,0.8691588785046729,124,120,0.967741935483871
gsm8k_test_000539,0,0,418,197,141,136,0.9645390070921985,128,108,0.84375,147,123,0.8367346938775511
gsm8k_test_000540,1,0,528,488,200,312,1.56,177,284,1.6045197740112995,207,323,1.5603864734299517
gsm8k_test_000541,1,1,675,279,273,190,0.6959706959706959,233,154,0.6609442060085837,277,194,0.7003610108303249
gsm8k_test_000542,0,1,683,382,265,266,1.0037735849056604,232,220,0.9482758620689655,277,266,0.9602888086642599
gsm8k_test_000543,1,1,563,328,191,187,0.9790575916230366,179,171,0.9553072625698324,202,195,0.9653465346534653
gsm8k_test_000544,1,1,471,206,172,136,0.7906976744186046,152,105,0.6907894736842105,183,133,0.726775956284153
gsm8k_test_000545,1,1,360,128,114,77,0.6754385964912281,113,70,0.6194690265486725,120,77,0.6416666666666667
gsm8k_test_000546,1,0,674,240,226,140,0.6194690265486725,205,125,0.6097560975609756,231,156,0.6753246753246753
gsm8k_test_000547,1,1,610,333,196,234,1.1938775510204083,191,221,1.1570680628272252,207,245,1.183574879227053
gsm8k_test_000548,1,1,499,194,174,126,0.7241379310344828,151,104,0.6887417218543046,176,125,0.7102272727272727
gsm8k_test_000549,1,1,757,321,234,187,0.7991452991452992,212,158,0.7452830188679245,251,192,0.7649402390438247
gsm8k_test_000550,1,1,697,395,285,244,0.856140350877193,244,208,0.8524590163934426,288,252,0.875
gsm8k_test_000551,1,1,624,455,216,307,1.4212962962962963,196,266,1.3571428571428572,221,287,1.2986425339366516
gsm8k_test_000552,1,1,571,360,212,222,1.0471698113207548,171,179,1.0467836257309941,217,227,1.0460829493087558
gsm8k_test_000553,1,1,510,198,155,125,0.8064516129032258,142,104,0.7323943661971831,160,129,0.80625
gsm8k_test_000554,1,1,782,370,267,239,0.8951310861423221,243,211,0.8683127572016461,287,243,0.8466898954703833
gsm8k_test_000555,1,1,658,273,236,170,0.7203389830508474,213,140,0.6572769953051644,246,166,0.6747967479674797
gsm8k_test_000556,1,1,399,269,126,159,1.2619047619047619,117,135,1.1538461538461537,134,170,1.2686567164179106
gsm8k_test_000557,1,1,555,243,172,177,1.0290697674418605,160,163,1.01875,179,185,1.0335195530726258
gsm8k_test_000558,1,1,363,208,129,114,0.8837209302325582,127,102,0.8031496062992126,137,110,0.8029197080291971
gsm8k_test_000559,1,1,1099,288,319,174,0.5454545454545454,310,156,0.5032258064516129,334,175,0.5239520958083832
gsm8k_test_000560,1,1,489,311,157,194,1.2356687898089171,147,168,1.1428571428571428,160,190,1.1875
gsm8k_test_000561,1,1,429,226,169,157,0.9289940828402367,143,121,0.8461538461538461,173,154,0.8901734104046243
gsm8k_test_000562,1,1,580,336,184,212,1.1521739130434783,171,179,1.0467836257309941,192,226,1.1770833333333333
gsm8k_test_000563,1,1,670,177,215,114,0.5302325581395348,197,98,0.49746192893401014,229,122,0.5327510917030568
gsm8k_test_000564,0,1,894,466,297,288,0.9696969696969697,264,246,0.9318181818181818,313,294,0.939297124600639
gsm8k_test_000565,1,1,646,389,196,233,1.1887755102040816,183,194,1.0601092896174864,202,233,1.1534653465346534
gsm8k_test_000566,1,1,573,240,218,170,0.7798165137614679,202,139,0.6881188118811881,236,168,0.711864406779661
gsm8k_test_000567,1,1,723,373,254,259,1.0196850393700787,241,231,0.9585062240663901,262,260,0.9923664122137404
gsm8k_test_000568,1,1,747,495,258,331,1.2829457364341086,233,274,1.1759656652360515,268,334,1.2462686567164178
gsm8k_test_000569,1,1,453,244,138,149,1.0797101449275361,126,128,1.0158730158730158,143,156,1.0909090909090908
gsm8k_test_000570,0,1,1636,593,495,374,0.7555555555555555,445,327,0.7348314606741573,518,358,0.6911196911196911
gsm8k_test_000571,1,1,343,175,127,105,0.8267716535433071,113,85,0.7522123893805309,135,106,0.7851851851851852
gsm8k_test_000572,1,1,843,162,245,104,0.42448979591836733,228,91,0.3991228070175439,261,111,0.42528735632183906
gsm8k_test_000573,1,1,357,181,132,116,0.8787878787878788,108,96,0.8888888888888888,140,128,0.9142857142857143
gsm8k_test_000574,1,1,885,458,300,341,1.1366666666666667,273,273,1.0,319,322,1.0094043887147335
gsm8k_test_000575,1,1,589,211,191,139,0.7277486910994765,172,118,0.686046511627907,199,145,0.7286432160804021
gsm8k_test_000576,0,1,988,513,362,324,0.8950276243093923,304,243,0.7993421052631579,374,316,0.8449197860962567
gsm8k_test_000577,1,1,460,181,172,114,0.6627906976744186,157,95,0.6050955414012739,180,118,0.6555555555555556
gsm8k_test_000578,1,1,612,284,221,168,0.7601809954751131,198,141,0.7121212121212122,236,176,0.7457627118644068
gsm8k_test_000579,1,1,201,102,72,60,0.8333333333333334,74,60,0.8108108108108109,76,65,0.8552631578947368
gsm8k_test_000580,1,0,935,303,309,204,0.6601941747572816,260,162,0.6230769230769231,316,201,0.6360759493670886
gsm8k_test_000581,1,1,527,232,170,132,0.7764705882352941,153,106,0.6928104575163399,179,132,0.7374301675977654
gsm8k_test_000582,1,1,521,296,204,190,0.9313725490196079,168,143,0.8511904761904762,212,194,0.9150943396226415
gsm8k_test_000583,1,1,759,253,274,171,0.6240875912408759,250,143,0.572,280,172,0.6142857142857143
gsm8k_test_000584,0,0,392,395,153,253,1.65359477124183,129,208,1.6124031007751938,161,260,1.6149068322981366
gsm8k_test_000585,1,1,837,345,251,240,0.9561752988047809,244,196,0.8032786885245902,269,222,0.8252788104089219
gsm8k_test_000586,1,1,342,264,126,191,1.5158730158730158,102,147,1.4411764705882353,130,174,1.3384615384615384
gsm8k_test_000587,1,1,1012,541,431,352,0.8167053364269141,377,304,0.8063660477453581,453,365,0.8057395143487859
gsm8k_test_000588,1,1,387,212,136,130,0.9558823529411765,120,109,0.9083333333333333,140,133,0.95
gsm8k_test_000589,0,0,580,430,191,248,1.2984293193717278,187,218,1.1657754010695187,199,252,1.2663316582914572
gsm8k_test_000590,0,0,816,339,254,208,0.8188976377952756,231,175,0.7575757575757576,268,214,0.7985074626865671
gsm8k_test_000591,1,1,522,322,200,192,0.96,182,172,0.945054945054945,205,197,0.9609756097560975
gsm8k_test_000592,1,1,606,315,177,182,1.0282485875706215,171,167,0.9766081871345029,185,175,0.9459459459459459
gsm8k_test_000593,1,1,948,257,312,187,0.5993589743589743,288,167,0.5798611111111112,336,192,0.5714285714285714
gsm8k_test_000594,1,1,682,341,213,212,0.9953051643192489,197,186,0.9441624365482234,219,212,0.9680365296803652
gsm8k_test_000595,1,1,458,265,167,169,1.0119760479041917,150,138,0.92,180,166,0.9222222222222223
gsm8k_test_000596,0,1,758,521,244,335,1.3729508196721312,220,261,1.1863636363636363,257,329,1.2801556420233462
gsm8k_test_000597,1,1,533,207,192,140,0.7291666666666666,173,119,0.6878612716763006,208,147,0.7067307692307693
gsm8k_test_000598,1,1,648,426,225,269,1.1955555555555555,202,243,1.202970297029703,237,283,1.1940928270042195
gsm8k_test_000599,1,1,493,284,170,191,1.1235294117647059,161,181,1.124223602484472,175,199,1.1371428571428572
gsm8k_test_000600,1,1,356,159,128,98,0.765625,124,88,0.7096774193548387,133,103,0.7744360902255639
gsm8k_test_000601,0,0,590,400,220,267,1.2136363636363636,206,232,1.1262135922330097,243,269,1.1069958847736625
gsm8k_test_000602,1,1,521,316,181,193,1.0662983425414365,162,156,0.9629629629629629,187,192,1.0267379679144386
gsm8k_test_000603,1,1,667,525,228,330,1.4473684210526316,199,260,1.306532663316583,234,332,1.4188034188034189
gsm8k_test_000604,1,1,454,306,152,171,1.125,144,146,1.0138888888888888,164,184,1.1219512195121952
gsm8k_test_000605,1,1,824,224,278,141,0.5071942446043165,258,126,0.4883720930232558,294,155,0.5272108843537415
gsm8k_test_000606,1,1,871,577,281,354,1.2597864768683273,239,271,1.1338912133891212,300,354,1.18
gsm8k_test_000607,0,0,981,193,303,121,0.39933993399339934,268,101,0.376865671641791,319,127,0.3981191222570533
gsm8k_test_000608,1,1,443,253,149,158,1.0604026845637584,128,138,1.078125,154,163,1.0584415584415585
gsm8k_test_000609,1,1,500,274,149,170,1.1409395973154361,150,159,1.06,158,166,1.0506329113924051
gsm8k_test_000610,1,1,455,340,172,211,1.2267441860465116,142,160,1.1267605633802817,177,216,1.2203389830508475
gsm8k_test_000611,0,1,599,626,251,384,1.5298804780876494,203,300,1.477832512315271,260,388,1.4923076923076923
gsm8k_test_000612,1,1,559,294,177,190,1.073446327683616,171,168,0.9824561403508771,184,186,1.0108695652173914
gsm8k_test_000613,1,1,564,245,179,153,0.8547486033519553,158,123,0.7784810126582279,188,152,0.8085106382978723
gsm8k_test_000614,1,1,700,224,228,138,0.6052631578947368,204,113,0.553921568627451,244,145,0.5942622950819673
gsm8k_test_000615,1,1,432,264,188,171,0.9095744680851063,166,144,0.8674698795180723,194,179,0.9226804123711341
gsm8k_test_000616,1,1,397,135,139,87,0.6258992805755396,139,82,0.5899280575539568,149,88,0.5906040268456376
gsm8k_test_000617,1,1,598,239,213,143,0.6713615023474179,184,114,0.6195652173913043,223,144,0.6457399103139013
gsm8k_test_000618,1,1,557,437,203,255,1.2561576354679802,183,213,1.1639344262295082,216,254,1.1759259259259258
gsm8k_test_000619,1,1,809,334,227,213,0.9383259911894273,213,194,0.9107981220657277,237,219,0.9240506329113924
gsm8k_test_000620,1,1,532,225,167,145,0.8682634730538922,143,113,0.7902097902097902,176,150,0.8522727272727273
gsm8k_test_000621,1,1,633,335,199,196,0.9849246231155779,189,174,0.9206349206349206,212,198,0.9339622641509434
gsm8k_test_000622,1,1,921,255,319,183,0.5736677115987461,299,166,0.5551839464882943,330,176,0.5333333333333333
gsm8k_test_000623,1,1,353,163,112,112,1.0,109,97,0.8899082568807339,120,113,0.9416666666666667
gsm8k_test_000624,1,1,536,151,158,97,0.6139240506329114,141,82,0.5815602836879432,162,96,0.5925925925925926
gsm8k_test_000625,1,1,348,182,117,107,0.9145299145299145,104,92,0.8846153846153846,123,117,0.9512195121951219
gsm8k_test_000626,1,1,468,213,183,141,0.7704918032786885,163,112,0.6871165644171779,191,141,0.7382198952879581
gsm8k_test_000627,1,1,554,419,192,278,1.4479166666666667,187,253,1.3529411764705883,205,276,1.3463414634146342
gsm8k_test_000628,1,1,324,174,89,126,1.4157303370786516,86,106,1.2325581395348837,96,118,1.2291666666666667
gsm8k_test_000629,1,1,631,291,257,207,0.8054474708171206,205,155,0.7560975609756098,268,211,0.7873134328358209
gsm8k_test_000630,1,1,518,339,173,207,1.1965317919075145,146,169,1.1575342465753424,179,200,1.1173184357541899
gsm8k_test_000631,1,1,633,452,235,272,1.1574468085106382,206,230,1.116504854368932,245,284,1.1591836734693877
gsm8k_test_000632,1,1,417,257,148,193,1.304054054054054,132,151,1.143939393939394,152,169,1.111842105263158
gsm8k_test_000633,1,1,668,277,204,186,0.9117647058823529,188,153,0.8138297872340425,214,176,0.822429906542056
gsm8k_test_000634,1,1,459,167,151,117,0.7748344370860927,139,109,0.7841726618705036,160,121,0.75625
gsm8k_test_000635,1,1,1241,665,411,419,1.0194647201946472,360,333,0.925,426,426,1.0
gsm8k_test_000636,1,1,858,293,255,172,0.6745098039215687,228,143,0.6271929824561403,266,179,0.6729323308270677
gsm8k_test_000637,1,1,498,275,190,176,0.9263157894736842,177,153,0.864406779661017,198,179,0.9040404040404041
gsm8k_test_000638,1,1,742,438,288,271,0.9409722222222222,256,240,0.9375,298,284,0.9530201342281879
gsm8k_test_000639,1,1,622,191,198,121,0.6111111111111112,188,102,0.5425531914893617,206,120,0.5825242718446602
gsm8k_test_000640,1,1,778,425,309,287,0.9288025889967637,254,231,0.9094488188976378,317,283,0.8927444794952681
gsm8k_test_000641,1,0,498,409,223,258,1.15695067264574,178,194,1.0898876404494382,231,260,1.1255411255411256
gsm8k_test_000642,1,0,651,480,274,294,1.072992700729927,223,234,1.0493273542600896,283,296,1.0459363957597174
gsm8k_test_000643,1,1,592,381,169,236,1.3964497041420119,152,191,1.256578947368421,177,242,1.3672316384180792
gsm8k_test_000644,1,1,333,305,123,177,1.4390243902439024,117,152,1.2991452991452992,127,191,1.5039370078740157
gsm8k_test_000645,1,1,490,236,145,137,0.9448275862068966,134,116,0.8656716417910447,155,136,0.8774193548387097
gsm8k_test_000646,1,1,597,354,216,198,0.9166666666666666,194,180,0.9278350515463918,219,199,0.908675799086758
gsm8k_test_000647,0,1,868,190,279,127,0.4551971326164875,261,111,0.42528735632183906,293,127,0.4334470989761092
gsm8k_test_000648,1,1,713,209,215,124,0.5767441860465117,203,110,0.541871921182266,221,130,0.5882352941176471
gsm8k_test_000649,0,0,481,818,177,552,3.1186440677966103,140,458,3.2714285714285714,183,564,3.081967213114754
gsm8k_test_000650,1,1,779,569,293,372,1.2696245733788396,237,284,1.1983122362869199,298,367,1.2315436241610738
gsm8k_test_000651,1,1,443,388,170,245,1.4411764705882353,148,207,1.3986486486486487,178,252,1.4157303370786516
gsm8k_test_000652,0,0,567,234,200,144,0.72,185,128,0.6918918918918919,204,153,0.75
gsm8k_test_000653,1,1,555,147,169,95,0.5621301775147929,145,75,0.5172413793103449,180,104,0.5777777777777777
gsm8k_test_000654,1,0,592,373,188,217,1.1542553191489362,180,194,1.0777777777777777,200,224,1.12
gsm8k_test_000655,1,1,311,147,108,83,0.7685185185185185,102,70,0.6862745098039216,110,92,0.8363636363636363
gsm8k_test_000656,1,1,437,211,131,125,0.9541984732824428,120,103,0.8583333333333333,137,132,0.9635036496350365
gsm8k_test_000657,1,1,591,371,229,245,1.0698689956331877,183,189,1.0327868852459017,237,243,1.0253164556962024
gsm8k_test_000658,1,1,1047,424,364,252,0.6923076923076923,329,212,0.6443768996960486,381,264,0.6929133858267716
gsm8k_test_000659,1,1,478,639,194,374,1.9278350515463918,186,328,1.7634408602150538,208,377,1.8125
gsm8k_test_000660,1,1,707,443,287,283,0.9860627177700348,251,244,0.9721115537848606,301,291,0.9667774086378738
gsm8k_test_000661,1,1,604,229,197,136,0.6903553299492385,180,127,0.7055555555555556,206,141,0.6844660194174758
gsm8k_test_000662,1,1,619,256,215,182,0.8465116279069768,196,161,0.8214285714285714,233,179,0.7682403433476395
gsm8k_test_000663,1,1,643,313,197,217,1.101522842639594,157,170,1.0828025477707006,207,220,1.0628019323671498
gsm8k_test_000664,1,1,510,254,159,174,1.0943396226415094,154,149,0.9675324675324676,169,161,0.9526627218934911
gsm8k_test_000665,1,1,427,302,139,183,1.316546762589928,122,152,1.2459016393442623,146,191,1.3082191780821917
gsm8k_test_000666,1,1,781,405,309,239,0.7734627831715211,266,192,0.7218045112781954,313,241,0.7699680511182109
gsm8k_test_000667,1,1,447,308,133,182,1.368421052631579,124,163,1.314516129032258,144,185,1.2847222222222223
gsm8k_test_000668,1,1,371,245,128,150,1.171875,113,126,1.1150442477876106,132,152,1.1515151515151516
gsm8k_test_000669,1,1,599,232,197,168,0.8527918781725888,173,141,0.815028901734104,200,159,0.795
gsm8k_test_000670,1,1,412,141,130,81,0.6230769230769231,124,71,0.5725806451612904,136,87,0.6397058823529411
gsm8k_test_000671,1,1,333,238,117,153,1.3076923076923077,119,138,1.1596638655462186,127,160,1.2598425196850394
gsm8k_test_000672,1,1,893,541,276,370,1.3405797101449275,264,328,1.2424242424242424,286,379,1.3251748251748252
gsm8k_test_000673,1,1,448,291,162,174,1.0740740740740742,147,150,1.0204081632653061,170,178,1.0470588235294118
gsm8k_test_000674,1,1,723,436,233,256,1.0987124463519313,202,204,1.00990099009901,248,253,1.0201612903225807
gsm8k_test_000675,0,1,538,314,173,203,1.1734104046242775,167,179,1.0718562874251496,183,199,1.0874316939890711
gsm8k_test_000676,1,1,697,511,250,290,1.16,209,237,1.1339712918660287,265,285,1.0754716981132075
gsm8k_test_000677,1,1,239,395,73,221,3.0273972602739727,61,188,3.081967213114754,79,231,2.9240506329113924
gsm8k_test_000678,1,1,401,256,131,146,1.1145038167938932,124,126,1.0161290322580645,137,146,1.0656934306569343
gsm8k_test_000679,1,1,508,191,156,121,0.7756410256410257,142,102,0.7183098591549296,165,128,0.7757575757575758
gsm8k_test_000680,1,1,497,241,159,138,0.8679245283018868,151,124,0.8211920529801324,167,142,0.8502994011976048
gsm8k_test_000681,0,1,1117,282,389,197,0.506426735218509,343,167,0.4868804664723032,401,194,0.4837905236907731
gsm8k_test_000682,1,1,491,278,187,197,1.053475935828877,164,154,0.9390243902439024,197,194,0.9847715736040609
gsm8k_test_000683,1,1,1313,471,463,287,0.6198704103671706,432,253,0.5856481481481481,471,294,0.6242038216560509
gsm8k_test_000684,1,1,393,238,124,143,1.153225806451613,117,131,1.1196581196581197,129,153,1.186046511627907
gsm8k_test_000685,1,1,387,321,143,183,1.2797202797202798,139,166,1.1942446043165467,144,180,1.25
gsm8k_test_000686,1,1,336,203,118,138,1.1694915254237288,105,117,1.1142857142857143,126,133,1.0555555555555556
gsm8k_test_000687,1,1,860,460,326,315,0.9662576687116564,298,265,0.889261744966443,340,308,0.9058823529411765
gsm8k_test_000688,1,1,555,299,166,180,1.0843373493975903,151,153,1.0132450331125828,174,186,1.0689655172413792
gsm8k_test_000689,0,1,609,521,246,340,1.3821138211382114,224,293,1.3080357142857142,266,338,1.2706766917293233
gsm8k_test_000690,1,1,867,473,310,301,0.9709677419354839,271,229,0.8450184501845018,319,287,0.8996865203761756
gsm8k_test_000691,1,1,794,436,300,286,0.9533333333333334,268,227,0.8470149253731343,306,280,0.9150326797385621
gsm8k_test_000692,1,1,685,413,277,281,1.0144404332129964,255,245,0.9607843137254902,290,276,0.9517241379310345
gsm8k_test_000693,1,1,647,373,230,251,1.0913043478260869,205,211,1.0292682926829269,238,249,1.046218487394958
gsm8k_test_000694,1,1,807,337,247,212,0.8582995951417004,222,193,0.8693693693693694,255,218,0.8549019607843137
gsm8k_test_000695,1,1,366,229,144,145,1.0069444444444444,125,128,1.024,148,152,1.027027027027027
gsm8k_test_000696,0,1,842,434,337,249,0.7388724035608308,281,216,0.7686832740213523,343,258,0.7521865889212828
gsm8k_test_000697,1,1,655,306,168,179,1.0654761904761905,167,163,0.9760479041916168,176,186,1.0568181818181819
gsm8k_test_000698,1,1,539,306,198,218,1.101010101010101,161,161,1.0,203,222,1.0935960591133005
gsm8k_test_000699,1,1,363,233,114,158,1.3859649122807018,107,133,1.2429906542056075,123,157,1.2764227642276422
gsm8k_test_000700,1,1,687,357,212,231,1.0896226415094339,186,195,1.0483870967741935,225,227,1.008888888888889
gsm8k_test_000701,1,1,714,338,233,228,0.9785407725321889,218,199,0.9128440366972477,244,227,0.930327868852459
gsm8k_test_000702,1,1,709,357,312,246,0.7884615384615384,257,208,0.8093385214007782,322,241,0.7484472049689441
gsm8k_test_000703,1,1,722,519,231,293,1.2683982683982684,213,260,1.2206572769953052,236,323,1.36864406779661
gsm8k_test_000704,1,1,544,231,183,133,0.726775956284153,172,117,0.6802325581395349,191,141,0.7382198952879581
gsm8k_test_000705,1,1,622,252,202,166,0.8217821782178217,188,135,0.7180851063829787,212,163,0.7688679245283019
gsm8k_test_000706,1,1,827,215,271,139,0.5129151291512916,240,110,0.4583333333333333,288,134,0.4652777777777778
gsm8k_test_000707,1,1,765,414,213,247,1.15962441314554,194,213,1.097938144329897,220,252,1.1454545454545455
gsm8k_test_000708,1,1,402,142,135,83,0.6148148148148148,123,66,0.5365853658536586,143,85,0.5944055944055944
gsm8k_test_000709,1,1,1241,592,401,382,0.9526184538653366,340,322,0.9470588235294117,416,371,0.8918269230769231
gsm8k_test_000710,1,1,672,327,300,215,0.7166666666666667,260,181,0.6961538461538461,311,215,0.6913183279742765
gsm8k_test_000711,1,1,597,291,222,210,0.9459459459459459,213,185,0.8685446009389671,237,209,0.8818565400843882
gsm8k_test_000712,1,1,833,302,269,210,0.7806691449814126,251,172,0.6852589641434262,285,211,0.7403508771929824
gsm8k_test_000713,1,1,341,279,115,163,1.4173913043478261,103,132,1.2815533980582525,122,159,1.3032786885245902
gsm8k_test_000714,1,1,673,478,234,279,1.1923076923076923,207,241,1.1642512077294687,243,273,1.123456790123457
gsm8k_test_000715,1,1,353,206,141,130,0.9219858156028369,105,99,0.9428571428571428,150,148,0.9866666666666667
gsm8k_test_000716,1,1,707,346,223,249,1.116591928251121,202,215,1.0643564356435644,231,214,0.9264069264069265
gsm8k_test_000717,1,1,348,175,134,124,0.9253731343283582,124,109,0.8790322580645161,139,129,0.9280575539568345
gsm8k_test_000718,1,1,423,228,151,140,0.9271523178807947,138,128,0.927536231884058,154,148,0.961038961038961
gsm8k_test_000719,1,1,312,239,100,160,1.6,93,130,1.3978494623655915,108,159,1.4722222222222223
gsm8k_test_000720,1,1,523,252,136,131,0.9632352941176471,140,124,0.8857142857142857,147,141,0.9591836734693877
gsm8k_test_000721,1,1,1221,685,361,447,1.2382271468144044,331,363,1.096676737160121,378,430,1.1375661375661377
gsm8k_test_000722,0,1,728,495,240,307,1.2791666666666666,212,247,1.1650943396226414,257,297,1.1556420233463034
gsm8k_test_000723,1,1,624,238,177,158,0.8926553672316384,163,132,0.8098159509202454,186,163,0.8763440860215054
gsm8k_test_000724,1,1,1308,595,412,330,0.8009708737864077,389,304,0.781491002570694,431,338,0.7842227378190255
gsm8k_test_000725,1,1,722,423,247,250,1.0121457489878543,224,212,0.9464285714285714,254,253,0.9960629921259843
gsm8k_test_000726,1,1,756,344,273,214,0.7838827838827839,252,181,0.7182539682539683,290,212,0.7310344827586207
