id,en_correct,zh_correct,en_char_len,zh_char_len,qwen3-8b_en_tokens,qwen3-8b_zh_tokens,qwen3-8b_ratio
gsm8k_test_001066,1,1,780,409,266,253,0.9511278195488722
gsm8k_test_001068,1,1,920,553,249,331,1.3293172690763053
gsm8k_test_001070,1,1,856,341,269,244,0.9070631970260223
gsm8k_test_001071,1,1,742,414,231,261,1.12987012987013
gsm8k_test_001072,1,1,590,394,231,235,1.0173160173160174
gsm8k_test_001073,1,1,1116,605,315,373,1.1841269841269841
gsm8k_test_001076,1,1,623,222,237,134,0.5654008438818565
gsm8k_test_001077,1,1,1471,456,432,285,0.6597222222222222
gsm8k_test_001078,1,1,418,210,146,134,0.9178082191780822
gsm8k_test_001079,1,1,679,424,249,277,1.1124497991967872
gsm8k_test_001081,1,1,308,269,116,148,1.2758620689655173
gsm8k_test_001083,1,1,836,381,269,253,0.9405204460966543
gsm8k_test_001085,1,1,573,193,170,120,0.7058823529411765
gsm8k_test_001087,1,1,308,159,101,110,1.0891089108910892
gsm8k_test_001089,1,1,741,421,236,246,1.0423728813559323
gsm8k_test_001090,1,1,726,348,228,197,0.8640350877192983
gsm8k_test_001091,1,1,551,236,178,144,0.8089887640449438
gsm8k_test_001092,1,1,543,384,211,244,1.1563981042654028
gsm8k_test_001093,1,1,960,366,326,255,0.7822085889570553
gsm8k_test_001094,1,1,1081,300,376,218,0.5797872340425532
gsm8k_test_001095,1,1,625,361,177,201,1.1355932203389831
gsm8k_test_001098,1,1,606,164,183,113,0.6174863387978142
gsm8k_test_001099,1,1,622,353,185,217,1.172972972972973
gsm8k_test_001100,1,1,379,184,123,127,1.032520325203252
gsm8k_test_001101,1,1,554,310,191,184,0.9633507853403142
gsm8k_test_001102,1,1,820,410,364,282,0.7747252747252747
gsm8k_test_001103,1,1,491,289,181,187,1.0331491712707181
gsm8k_test_001104,1,1,443,268,147,132,0.8979591836734694
gsm8k_test_001106,1,1,302,175,109,114,1.0458715596330275
gsm8k_test_001107,1,1,607,253,205,163,0.7951219512195122
gsm8k_test_001108,1,1,379,127,114,73,0.6403508771929824
gsm8k_test_001109,1,1,696,242,215,160,0.7441860465116279
gsm8k_test_001110,1,1,719,306,259,202,0.7799227799227799
gsm8k_test_001111,1,1,716,317,215,234,1.0883720930232559
gsm8k_test_001112,1,1,442,377,167,194,1.1616766467065869
gsm8k_test_001113,1,1,269,127,72,76,1.0555555555555556
gsm8k_test_001115,1,1,740,161,231,94,0.4069264069264069
gsm8k_test_001116,1,1,328,138,108,79,0.7314814814814815
gsm8k_test_001117,1,1,717,243,250,145,0.58
gsm8k_test_001118,1,1,732,399,246,284,1.1544715447154472
gsm8k_test_001119,1,1,1110,317,330,178,0.5393939393939394
gsm8k_test_001120,1,1,846,175,288,102,0.3541666666666667
gsm8k_test_001121,1,1,614,203,198,123,0.6212121212121212
gsm8k_test_001122,1,1,1082,455,407,281,0.6904176904176904
gsm8k_test_001123,1,1,516,412,190,236,1.2421052631578948
gsm8k_test_001124,1,1,678,578,206,315,1.529126213592233
gsm8k_test_001125,1,1,292,315,95,190,2.0
gsm8k_test_001126,1,1,509,195,169,135,0.7988165680473372
gsm8k_test_001128,1,1,511,255,166,149,0.8975903614457831
gsm8k_test_001130,1,1,1159,468,388,308,0.7938144329896907
gsm8k_test_001131,1,1,542,352,189,214,1.1322751322751323
gsm8k_test_001132,1,1,609,407,232,240,1.0344827586206897
gsm8k_test_001133,1,1,896,398,339,243,0.7168141592920354
gsm8k_test_001134,1,1,377,197,124,118,0.9516129032258065
gsm8k_test_001135,1,1,625,235,211,157,0.7440758293838863
gsm8k_test_001136,1,1,770,220,259,156,0.6023166023166023
gsm8k_test_001137,1,1,1234,304,385,198,0.5142857142857142
gsm8k_test_001138,1,1,571,372,216,245,1.1342592592592593
gsm8k_test_001139,1,1,707,384,274,251,0.916058394160584
gsm8k_test_001140,1,1,1093,432,344,277,0.8052325581395349
gsm8k_test_001141,1,1,514,335,195,208,1.0666666666666667
gsm8k_test_001142,1,1,503,188,150,124,0.8266666666666667
gsm8k_test_001143,1,1,612,138,193,80,0.41450777202072536
gsm8k_test_001144,1,1,597,315,204,198,0.9705882352941176
gsm8k_test_001145,1,1,1103,640,350,420,1.2
gsm8k_test_001146,1,1,681,468,245,264,1.0775510204081633
gsm8k_test_001147,1,1,854,519,260,321,1.2346153846153847
gsm8k_test_001148,1,1,453,155,139,86,0.6187050359712231
gsm8k_test_001149,1,1,299,144,109,91,0.8348623853211009
gsm8k_test_001150,1,1,158,123,63,75,1.1904761904761905
gsm8k_test_001151,1,1,595,357,206,200,0.970873786407767
gsm8k_test_001152,1,1,751,343,210,201,0.9571428571428572
gsm8k_test_001153,1,1,561,371,204,220,1.0784313725490196
gsm8k_test_001154,1,1,637,226,201,142,0.7064676616915423
gsm8k_test_001155,1,1,447,189,142,133,0.9366197183098591
gsm8k_test_001156,1,1,927,278,325,174,0.5353846153846153
gsm8k_test_001157,1,1,655,331,218,187,0.8577981651376146
gsm8k_test_001159,1,1,1046,496,363,331,0.9118457300275482
gsm8k_test_001160,1,1,534,259,164,174,1.0609756097560976
gsm8k_test_001162,1,1,308,177,120,118,0.9833333333333333
gsm8k_test_001163,1,1,352,273,107,163,1.5233644859813085
gsm8k_test_001164,1,1,673,197,249,142,0.570281124497992
gsm8k_test_001166,1,1,1643,587,570,407,0.7140350877192982
gsm8k_test_001167,1,1,226,152,96,89,0.9270833333333334
gsm8k_test_001168,1,1,967,396,365,278,0.7616438356164383
gsm8k_test_001169,1,1,810,491,313,301,0.9616613418530351
gsm8k_test_001170,1,1,819,240,266,159,0.5977443609022557
gsm8k_test_001171,1,1,636,418,207,264,1.2753623188405796
gsm8k_test_001172,1,1,508,224,172,167,0.9709302325581395
gsm8k_test_001173,1,1,630,375,235,279,1.1872340425531915
gsm8k_test_001175,1,1,862,393,296,267,0.902027027027027
gsm8k_test_001176,1,1,1385,445,458,308,0.6724890829694323
gsm8k_test_001177,1,1,907,374,295,219,0.7423728813559322
gsm8k_test_001178,1,1,272,147,93,94,1.010752688172043
gsm8k_test_001179,1,1,880,195,270,137,0.5074074074074074
gsm8k_test_001180,1,1,487,254,171,160,0.935672514619883
gsm8k_test_001181,1,1,1068,445,429,300,0.6993006993006993
gsm8k_test_001182,1,1,473,342,178,207,1.1629213483146068
gsm8k_test_001183,1,1,1209,458,349,293,0.839541547277937
gsm8k_test_001184,1,1,352,256,124,159,1.282258064516129
gsm8k_test_001185,1,1,1244,540,347,342,0.9855907780979827
gsm8k_test_001186,1,1,386,170,117,110,0.9401709401709402
gsm8k_test_001187,1,1,855,384,274,244,0.8905109489051095
gsm8k_test_001189,1,1,486,231,161,159,0.9875776397515528
gsm8k_test_001191,1,1,505,152,167,102,0.6107784431137725
gsm8k_test_001192,1,1,868,285,290,182,0.6275862068965518
gsm8k_test_001194,1,1,278,245,95,145,1.5263157894736843
gsm8k_test_001195,1,1,502,255,176,158,0.8977272727272727
gsm8k_test_001196,1,1,534,357,178,237,1.3314606741573034
gsm8k_test_001197,1,1,631,514,228,328,1.4385964912280702
gsm8k_test_001200,1,1,527,210,170,133,0.7823529411764706
gsm8k_test_001201,1,1,542,416,186,251,1.3494623655913978
gsm8k_test_001202,1,1,810,484,265,302,1.139622641509434
gsm8k_test_001203,1,1,543,331,178,200,1.1235955056179776
gsm8k_test_001204,1,1,523,407,212,235,1.1084905660377358
gsm8k_test_001205,1,1,600,215,196,135,0.6887755102040817
gsm8k_test_001206,1,1,528,336,206,218,1.058252427184466
gsm8k_test_001207,1,1,464,223,152,138,0.9078947368421053
gsm8k_test_001208,1,1,553,261,189,156,0.8253968253968254
gsm8k_test_001209,1,1,655,594,200,360,1.8
gsm8k_test_001210,1,1,374,227,114,146,1.280701754385965
gsm8k_test_001211,1,1,506,312,168,186,1.1071428571428572
gsm8k_test_001212,1,1,504,242,175,143,0.8171428571428572
gsm8k_test_001213,1,1,571,444,180,262,1.4555555555555555
gsm8k_test_001214,1,1,387,278,104,174,1.6730769230769231
gsm8k_test_001215,1,1,1061,612,358,382,1.0670391061452513
gsm8k_test_001218,1,1,932,348,274,205,0.7481751824817519
gsm8k_test_001220,1,1,706,336,234,219,0.9358974358974359
gsm8k_test_001221,1,1,667,223,199,142,0.7135678391959799
gsm8k_test_001222,1,1,405,235,122,135,1.1065573770491803
gsm8k_test_001223,1,1,487,337,187,211,1.1283422459893049
gsm8k_test_001224,1,1,410,204,124,134,1.0806451612903225
gsm8k_test_001225,1,1,803,298,262,192,0.732824427480916
gsm8k_test_001226,1,1,555,442,226,267,1.1814159292035398
gsm8k_test_001228,1,1,657,397,247,209,0.8461538461538461
gsm8k_test_001229,1,1,600,356,204,218,1.0686274509803921
gsm8k_test_001230,1,1,730,236,217,148,0.6820276497695853
gsm8k_test_001231,1,1,547,290,263,194,0.7376425855513308
gsm8k_test_001232,1,1,326,303,113,190,1.6814159292035398
gsm8k_test_001233,1,1,737,424,264,250,0.946969696969697
gsm8k_test_001234,1,1,379,210,126,119,0.9444444444444444
gsm8k_test_001235,1,1,630,269,198,170,0.8585858585858586
gsm8k_test_001236,1,1,612,356,193,223,1.1554404145077721
gsm8k_test_001237,1,1,510,233,147,133,0.9047619047619048
gsm8k_test_001238,1,1,575,432,211,292,1.3838862559241707
gsm8k_test_001240,1,1,860,433,293,267,0.9112627986348123
gsm8k_test_001241,1,1,812,448,292,257,0.8801369863013698
gsm8k_test_001242,1,1,633,445,228,252,1.105263157894737
gsm8k_test_001243,1,1,297,458,114,271,2.3771929824561404
gsm8k_test_001244,1,1,766,382,251,257,1.0239043824701195
gsm8k_test_001245,1,1,694,292,274,198,0.7226277372262774
gsm8k_test_001246,1,1,546,154,167,90,0.5389221556886228
gsm8k_test_001248,1,1,650,336,175,213,1.217142857142857
gsm8k_test_001249,1,1,782,545,240,355,1.4791666666666667
gsm8k_test_001250,1,1,263,156,86,92,1.069767441860465
gsm8k_test_001251,1,1,655,375,230,228,0.991304347826087
gsm8k_test_001252,1,1,830,205,276,127,0.4601449275362319
gsm8k_test_001253,1,1,498,297,170,169,0.9941176470588236
gsm8k_test_001254,1,1,630,158,189,96,0.5079365079365079
gsm8k_test_001255,1,1,736,289,250,176,0.704
gsm8k_test_001256,1,1,836,361,289,227,0.7854671280276817
gsm8k_test_001257,1,1,548,270,166,166,1.0
gsm8k_test_001258,1,1,813,384,273,236,0.8644688644688645
gsm8k_test_001259,1,1,510,267,170,169,0.9941176470588236
gsm8k_test_001260,1,1,472,132,144,78,0.5416666666666666
gsm8k_test_001261,1,1,509,327,201,232,1.154228855721393
gsm8k_test_001262,1,1,625,230,215,140,0.6511627906976745
gsm8k_test_001263,1,1,560,264,201,172,0.8557213930348259
gsm8k_test_001266,1,1,615,347,202,222,1.099009900990099
gsm8k_test_001267,1,1,698,356,226,218,0.9646017699115044
gsm8k_test_001268,1,1,750,253,228,176,0.7719298245614035
gsm8k_test_001269,1,1,786,321,249,201,0.8072289156626506
gsm8k_test_001270,1,1,739,500,291,326,1.120274914089347
gsm8k_test_001272,1,1,750,385,241,215,0.8921161825726142
gsm8k_test_001273,1,1,697,438,206,257,1.2475728155339805
gsm8k_test_001274,1,1,643,242,212,150,0.7075471698113207
gsm8k_test_001275,1,1,468,249,160,155,0.96875
gsm8k_test_001276,1,1,574,238,169,166,0.9822485207100592
gsm8k_test_001277,1,1,446,362,162,196,1.2098765432098766
gsm8k_test_001278,1,1,282,247,106,144,1.3584905660377358
gsm8k_test_001280,1,1,326,258,112,124,1.1071428571428572
gsm8k_test_001282,1,1,699,372,212,229,1.080188679245283
gsm8k_test_001283,1,1,858,361,248,219,0.8830645161290323
gsm8k_test_001286,1,1,507,240,168,144,0.8571428571428571
gsm8k_test_001287,1,1,661,524,214,299,1.397196261682243
gsm8k_test_001289,1,1,528,218,189,160,0.8465608465608465
gsm8k_test_001291,1,1,460,246,154,125,0.8116883116883117
gsm8k_test_001292,1,1,938,337,285,196,0.6877192982456141
gsm8k_test_001293,1,1,744,288,240,165,0.6875
gsm8k_test_001294,1,1,755,290,261,189,0.7241379310344828
gsm8k_test_001295,1,1,756,295,223,181,0.8116591928251121
gsm8k_test_001296,1,1,400,283,154,172,1.1168831168831168
gsm8k_test_001297,1,1,807,309,270,215,0.7962962962962963
gsm8k_test_001298,1,1,788,322,309,209,0.6763754045307443
gsm8k_test_001299,1,1,630,266,222,182,0.8198198198198198
gsm8k_test_001301,1,1,927,463,383,301,0.7859007832898173
gsm8k_test_001302,1,1,437,227,133,133,1.0
gsm8k_test_001303,1,1,862,446,291,284,0.9759450171821306
gsm8k_test_001304,1,1,626,286,170,157,0.9235294117647059
gsm8k_test_001305,1,1,324,289,100,199,1.99
gsm8k_test_001306,1,1,1297,562,417,365,0.8752997601918465
gsm8k_test_001307,1,1,595,318,192,187,0.9739583333333334
gsm8k_test_001308,1,1,382,158,122,97,0.7950819672131147
gsm8k_test_001310,1,1,1161,621,356,327,0.9185393258426966
gsm8k_test_001311,1,1,551,224,179,138,0.770949720670391
gsm8k_test_001312,1,1,416,301,146,193,1.321917808219178
gsm8k_test_001314,1,1,911,485,285,280,0.9824561403508771
gsm8k_test_001315,1,1,618,389,194,232,1.1958762886597938
gsm8k_test_001316,1,1,473,203,198,128,0.6464646464646465
gsm8k_test_001317,1,1,770,347,310,235,0.7580645161290323
gsm8k_test_001318,1,1,494,258,155,155,1.0
